Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance,payment_type,category
17/09/2023,17/09/2023,UPI/DR/645129438919/BIGBAZAAR,TRANSFER TO 645129438919,4620.54,,10643557.42,upi,others
17/09/2023,17/09/2023,IMPS/DR/670634181233/DMART,TRANSFER TO 670634181233,2601.21,,10640956.21,imps,others
17/09/2023,17/09/2023,NEFT/DR/401210406061/OLA,TRANSFER TO 401210406061,5185.88,,10635770.33,neft,transport
17/09/2023,17/09/2023,IMPS/DR/110806428739/DMART,TRANSFER TO 110806428739,2320.39,,10633449.94,imps,others
17/09/2023,17/09/2023,NEFT/DR/585340011690/APOLLO,TRANSFER TO 585340011690,1518.36,,10631931.58,neft,others
17/09/2023,17/09/2023,IMPS/DR/976590500719/MYNTRA,TRANSFER TO 976590500719,3747.08,,10628184.5,imps,shopping
17/09/2023,17/09/2023,POS/DR/446884232091/UBER,TRANSFER TO 446884232091,489.49,,10627695.01,pos,transport
17/09/2023,17/09/2023,POS/DR/964555841104/STARBUCKS,TRANSFER TO 964555841104,7166.9,,10620528.11,pos,others
17/09/2023,17/09/2023,POS/DR/251448523961/UBER,TRANSFER TO 251448523961,2361.04,,10618167.07,pos,transport
17/09/2023,17/09/2023,POS/DR/571592318491/FLIPKART,TRANSFER TO 571592318491,968.56,,10617198.51,pos,shopping
17/09/2023,17/09/2023,NEFT/DR/761646867830/STARBUCKS,TRANSFER TO 761646867830,1662.13,,10615536.38,neft,others
17/09/2023,17/09/2023,NEFT/DR/538755424930/APOLLO,TRANSFER TO 538755424930,3083.54,,10612452.84,neft,others
17/09/2023,17/09/2023,POS/DR/650321183750/ZOMATO,TRANSFER TO 650321183750,50.0,,10612402.84,pos,food
18/09/2023,18/09/2023,NEFT/DR/825590990452/JIO,TRANSFER TO 825590990452,1472.27,,10610930.57,neft,others
18/09/2023,18/09/2023,UPI/DR/849249987196/DMART,TRANSFER TO 849249987196,1306.73,,10609623.84,upi,others
18/09/2023,18/09/2023,POS/DR/438759292795/ZOMATO,TRANSFER TO 438759292795,3125.73,,10606498.11,pos,food
18/09/2023,18/09/2023,NEFT/DR/685716007541/OLA,TRANSFER TO 685716007541,358.11,,10606140.0,neft,transport
18/09/2023,18/09/2023,POS/DR/130025284408/DMART,TRANSFER TO 130025284408,2911.25,,10603228.75,pos,others
18/09/2023,18/09/2023,NEFT/DR/467088048526/AMAZON,TRANSFER TO 467088048526,3916.88,,10599311.87,neft,shopping
18/09/2023,18/09/2023,IMPS/DR/492382140864/MYNTRA,TRANSFER TO 492382140864,57.55,,10599254.32,imps,shopping
18/09/2023,18/09/2023,NEFT/DR/612286153504/STARBUCKS,TRANSFER TO 612286153504,689.46,,10598564.86,neft,others
18/09/2023,18/09/2023,NEFT/DR/534158293291/DMART,TRANSFER TO 534158293291,2409.56,,10596155.3,neft,others
18/09/2023,18/09/2023,UPI/DR/444288348206/APOLLO,TRANSFER TO 444288348206,1118.4,,10595036.9,upi,others
18/09/2023,18/09/2023,IMPS/DR/279004837691/STARBUCKS,TRANSFER TO 279004837691,1679.81,,10593357.09,imps,others
18/09/2023,18/09/2023,UPI/DR/395966531780/APOLLO,TRANSFER TO 395966531780,4851.94,,10588505.15,upi,others
18/09/2023,18/09/2023,UPI/DR/469269845026/AMAZON,TRANSFER TO 469269845026,2288.91,,10586216.24,upi,shopping
18/09/2023,18/09/2023,NEFT/DR/691078308086/DMART,TRANSFER TO 691078308086,645.15,,10585571.09,neft,others
18/09/2023,18/09/2023,IMPS/DR/926235131749/FLIPKART,TRANSFER TO 926235131749,1339.09,,10584232.0,imps,shopping
18/09/2023,18/09/2023,UPI/DR/928886698776/IRCTC,TRANSFER TO 928886698776,5006.84,,10579225.16,upi,others
18/09/2023,18/09/2023,NEFT/DR/627256264400/ZOMATO,TRANSFER TO 627256264400,334.13,,10578891.03,neft,food
18/09/2023,18/09/2023,NEFT/DR/939896117074/FLIPKART,TRANSFER TO 939896117074,445.24,,10578445.79,neft,shopping
18/09/2023,18/09/2023,POS/DR/996118005687/APOLLO,TRANSFER TO 996118005687,1213.14,,10577232.65,pos,others
18/09/2023,18/09/2023,IMPS/DR/561137915118/JIO,TRANSFER TO 561137915118,4614.08,,10572618.57,imps,others
19/09/2023,19/09/2023,UPI/DR/650983214066/STARBUCKS,TRANSFER TO 650983214066,808.63,,10571809.94,upi,others
19/09/2023,19/09/2023,NEFT/DR/879450847545/STARBUCKS,TRANSFER TO 879450847545,3067.09,,10568742.85,neft,others
19/09/2023,19/09/2023,NEFT/DR/150245739173/UBER,TRANSFER TO 150245739173,2890.16,,10565852.69,neft,transport
19/09/2023,19/09/2023,UPI/DR/457561772868/FLIPKART,TRANSFER TO 457561772868,2078.37,,10563774.32,upi,shopping
19/09/2023,19/09/2023,NEFT/DR/360877549536/DMART,TRANSFER TO 360877549536,335.94,,10563438.38,neft,others
19/09/2023,19/09/2023,POS/DR/105685332729/SWIGGY,TRANSFER TO 105685332729,169.58,,10563268.8,pos,food
19/09/2023,19/09/2023,NEFT/DR/438971120848/MYNTRA,TRANSFER TO 438971120848,2546.88,,10560721.92,neft,shopping
19/09/2023,19/09/2023,IMPS/DR/821950504648/SWIGGY,TRANSFER TO 821950504648,1592.29,,10559129.63,imps,food
19/09/2023,19/09/2023,UPI/DR/898781242855/MYNTRA,TRANSFER TO 898781242855,2880.98,,10556248.65,upi,shopping
19/09/2023,19/09/2023,UPI/DR/461126807168/UBER,TRANSFER TO 461126807168,1795.12,,10554453.53,upi,transport
19/09/2023,19/09/2023,UPI/DR/903973781990/ZOMATO,TRANSFER TO 903973781990,4901.34,,10549552.19,upi,food
19/09/2023,19/09/2023,POS/DR/200508051139/MYNTRA,TRANSFER TO 200508051139,729.56,,10548822.63,pos,shopping
19/09/2023,19/09/2023,IMPS/DR/381658338718/DMART,TRANSFER TO 381658338718,50.0,,10548772.63,imps,others
19/09/2023,19/09/2023,POS/DR/307425851423/JIO,TRANSFER TO 307425851423,1917.82,,10546854.81,pos,others
19/09/2023,19/09/2023,UPI/DR/774824002100/FLIPKART,TRANSFER TO 774824002100,1837.83,,10545016.98,upi,shopping
19/09/2023,19/09/2023,UPI/DR/550268403800/DMART,TRANSFER TO 550268403800,3652.81,,10541364.17,upi,others
19/09/2023,19/09/2023,UPI/DR/405814366160/JIO,TRANSFER TO 405814366160,309.11,,10541055.06,upi,others
19/09/2023,19/09/2023,IMPS/DR/944075706971/ZOMATO,TRANSFER TO 944075706971,2785.99,,10538269.07,imps,food
19/09/2023,19/09/2023,IMPS/DR/928245371377/UBER,TRANSFER TO 928245371377,2456.56,,10535812.51,imps,transport
19/09/2023,19/09/2023,POS/DR/582494491484/MYNTRA,TRANSFER TO 582494491484,851.79,,10534960.72,pos,shopping
19/09/2023,19/09/2023,NEFT/DR/633177927020/IRCTC,TRANSFER TO 633177927020,713.58,,10534247.14,neft,others
19/09/2023,19/09/2023,POS/DR/244496005279/BIGBAZAAR,TRANSFER TO 244496005279,3511.46,,10530735.68,pos,others
19/09/2023,19/09/2023,NEFT/DR/154218735666/IRCTC,TRANSFER TO 154218735666,968.27,,10529767.41,neft,others
19/09/2023,19/09/2023,IMPS/DR/938472510682/MYNTRA,TRANSFER TO 938472510682,3577.49,,10526189.92,imps,shopping
20/09/2023,20/09/2023,POS/DR/150512777147/UBER,TRANSFER TO 150512777147,2731.59,,10523458.33,pos,transport
20/09/2023,20/09/2023,POS/DR/703562788612/DMART,TRANSFER TO 703562788612,523.55,,10522934.78,pos,others
20/09/2023,20/09/2023,NEFT/DR/189910092242/ZOMATO,TRANSFER TO 189910092242,2031.53,,10520903.25,neft,food
20/09/2023,20/09/2023,POS/DR/145860912525/SWIGGY,TRANSFER TO 145860912525,401.31,,10520501.94,pos,food
20/09/2023,20/09/2023,POS/DR/196557443536/IRCTC,TRANSFER TO 196557443536,103.14,,10520398.8,pos,others
20/09/2023,20/09/2023,UPI/DR/613117386264/ZOMATO,TRANSFER TO 613117386264,4734.57,,10515664.23,upi,food
20/09/2023,20/09/2023,UPI/DR/231640857827/BIGBAZAAR,TRANSFER TO 231640857827,269.61,,10515394.62,upi,others
20/09/2023,20/09/2023,POS/DR/439514314292/JIO,TRANSFER TO 439514314292,2322.36,,10513072.26,pos,others
20/09/2023,20/09/2023,IMPS/DR/815629675388/IRCTC,TRANSFER TO 815629675388,1020.94,,10512051.32,imps,others
20/09/2023,20/09/2023,NEFT/DR/294707578834/AMAZON,TRANSFER TO 294707578834,154.19,,10511897.13,neft,shopping
20/09/2023,20/09/2023,IMPS/DR/620250701343/BIGBAZAAR,TRANSFER TO 620250701343,2590.16,,10509306.97,imps,others
20/09/2023,20/09/2023,POS/DR/321519082457/STARBUCKS,TRANSFER TO 321519082457,1703.51,,10507603.46,pos,others
20/09/2023,20/09/2023,IMPS/DR/495507601650/JIO,TRANSFER TO 495507601650,3440.16,,10504163.3,imps,others
20/09/2023,20/09/2023,IMPS/DR/625030194225/UBER,TRANSFER TO 625030194225,186.39,,10503976.91,imps,transport
20/09/2023,20/09/2023,UPI/DR/454178256549/MYNTRA,TRANSFER TO 454178256549,1485.98,,10502490.93,upi,shopping
20/09/2023,20/09/2023,UPI/DR/402347177344/UBER,TRANSFER TO 402347177344,673.69,,10501817.24,upi,transport
20/09/2023,20/09/2023,NEFT/DR/549648509692/UBER,TRANSFER TO 549648509692,1662.84,,10500154.4,neft,transport
20/09/2023,20/09/2023,NEFT/DR/335576095880/STARBUCKS,TRANSFER TO 335576095880,924.64,,10499229.76,neft,others
20/09/2023,20/09/2023,IMPS/DR/785044200945/UBER,TRANSFER TO 785044200945,3942.57,,10495287.19,imps,transport
20/09/2023,20/09/2023,POS/DR/598577274050/OLA,TRANSFER TO 598577274050,1765.25,,10493521.94,pos,transport
20/09/2023,20/09/2023,IMPS/DR/731365470371/IRCTC,TRANSFER TO 731365470371,5798.14,,10487723.8,imps,others
20/09/2023,20/09/2023,NEFT/DR/825600976846/ZOMATO,TRANSFER TO 825600976846,4875.86,,10482847.94,neft,food
20/09/2023,20/09/2023,NEFT/DR/367974649210/BIGBAZAAR,TRANSFER TO 367974649210,3708.47,,10479139.47,neft,others
20/09/2023,20/09/2023,UPI/DR/674061057460/UBER,TRANSFER TO 674061057460,5348.78,,10473790.69,upi,transport
20/09/2023,20/09/2023,NEFT/DR/781378356310/IRCTC,TRANSFER TO 781378356310,4085.98,,10469704.71,neft,others
20/09/2023,20/09/2023,IMPS/DR/212282639564/STARBUCKS,TRANSFER TO 212282639564,2432.23,,10467272.48,imps,others
20/09/2023,20/09/2023,NEFT/DR/512826000142/FLIPKART,TRANSFER TO 512826000142,568.72,,10466703.76,neft,shopping
20/09/2023,20/09/2023,NEFT/DR/336402763484/JIO,TRANSFER TO 336402763484,1542.31,,10465161.45,neft,others
20/09/2023,20/09/2023,IMPS/DR/626904766188/APOLLO,TRANSFER TO 626904766188,4854.86,,10460306.59,imps,others
21/09/2023,21/09/2023,POS/DR/148181209126/DMART,TRANSFER TO 148181209126,1352.0,,10458954.59,pos,others
21/09/2023,21/09/2023,POS/DR/585601091160/ZOMATO,TRANSFER TO 585601091160,2643.72,,10456310.87,pos,food
21/09/2023,21/09/2023,IMPS/DR/764471562326/ZOMATO,TRANSFER TO 764471562326,2346.02,,10453964.85,imps,food
21/09/2023,21/09/2023,NEFT/DR/821081348508/APOLLO,TRANSFER TO 821081348508,2605.5,,10451359.35,neft,others
21/09/2023,21/09/2023,POS/DR/281300557631/APOLLO,TRANSFER TO 281300557631,1795.4,,10449563.95,pos,others
21/09/2023,21/09/2023,POS/DR/350319220941/AMAZON,TRANSFER TO 350319220941,2091.69,,10447472.26,pos,shopping
21/09/2023,21/09/2023,POS/DR/164807969498/OLA,TRANSFER TO 164807969498,798.64,,10446673.62,pos,transport
21/09/2023,21/09/2023,POS/DR/467490863690/STARBUCKS,TRANSFER TO 467490863690,3024.29,,10443649.33,pos,others
21/09/2023,21/09/2023,UPI/DR/536162429817/DMART,TRANSFER TO 536162429817,1378.13,,10442271.2,upi,others
21/09/2023,21/09/2023,POS/DR/105005656422/FLIPKART,TRANSFER TO 105005656422,2417.73,,10439853.47,pos,shopping
21/09/2023,21/09/2023,IMPS/DR/559278075477/FLIPKART,TRANSFER TO 559278075477,344.74,,10439508.73,imps,shopping
21/09/2023,21/09/2023,IMPS/DR/755681405623/JIO,TRANSFER TO 755681405623,548.91,,10438959.82,imps,others
21/09/2023,21/09/2023,UPI/DR/972458395776/BIGBAZAAR,TRANSFER TO 972458395776,1992.09,,10436967.73,upi,others
21/09/2023,21/09/2023,UPI/DR/729062778825/STARBUCKS,TRANSFER TO 729062778825,2329.6,,10434638.13,upi,others
21/09/2023,21/09/2023,POS/DR/261107257701/JIO,TRANSFER TO 261107257701,2538.42,,10432099.71,pos,others
21/09/2023,21/09/2023,UPI/DR/443681270979/ZOMATO,TRANSFER TO 443681270979,2587.29,,10429512.42,upi,food
21/09/2023,21/09/2023,UPI/DR/717289304908/MYNTRA,TRANSFER TO 717289304908,428.77,,10429083.65,upi,shopping
21/09/2023,21/09/2023,IMPS/DR/951851776776/AMAZON,TRANSFER TO 951851776776,2266.06,,10426817.59,imps,shopping
21/09/2023,21/09/2023,NEFT/DR/424782516978/BIGBAZAAR,TRANSFER TO 424782516978,1085.96,,10425731.63,neft,others
21/09/2023,21/09/2023,NEFT/DR/426266835333/BIGBAZAAR,TRANSFER TO 426266835333,2865.61,,10422866.02,neft,others
21/09/2023,21/09/2023,NEFT/DR/422049278744/APOLLO,TRANSFER TO 422049278744,197.92,,10422668.1,neft,others
21/09/2023,21/09/2023,UPI/DR/554578157989/UBER,TRANSFER TO 554578157989,443.53,,10422224.57,upi,transport
21/09/2023,21/09/2023,IMPS/DR/906743900481/MYNTRA,TRANSFER TO 906743900481,2603.88,,10419620.69,imps,shopping
22/09/2023,22/09/2023,IMPS/DR/196320482299/SWIGGY,TRANSFER TO 196320482299,1243.17,,10418377.52,imps,food
22/09/2023,22/09/2023,POS/DR/687211064832/IRCTC,TRANSFER TO 687211064832,4139.43,,10414238.09,pos,others
22/09/2023,22/09/2023,NEFT/DR/354060565320/FLIPKART,TRANSFER TO 354060565320,1634.23,,10412603.86,neft,shopping
22/09/2023,22/09/2023,POS/DR/500123117567/SWIGGY,TRANSFER TO 500123117567,108.14,,10412495.72,pos,food
22/09/2023,22/09/2023,IMPS/DR/451495590760/STARBUCKS,TRANSFER TO 451495590760,1733.08,,10410762.64,imps,others
22/09/2023,22/09/2023,POS/DR/798719858429/SWIGGY,TRANSFER TO 798719858429,3453.05,,10407309.59,pos,food
22/09/2023,22/09/2023,IMPS/DR/666855265703/BIGBAZAAR,TRANSFER TO 666855265703,263.04,,10407046.55,imps,others
22/09/2023,22/09/2023,NEFT/DR/423093876728/DMART,TRANSFER TO 423093876728,1047.93,,10405998.62,neft,others
22/09/2023,22/09/2023,IMPS/DR/420985605197/MYNTRA,TRANSFER TO 420985605197,384.77,,10405613.85,imps,shopping
22/09/2023,22/09/2023,NEFT/DR/681390421476/AMAZON,TRANSFER TO 681390421476,1645.73,,10403968.12,neft,shopping
22/09/2023,22/09/2023,IMPS/DR/103822420561/MYNTRA,TRANSFER TO 103822420561,554.97,,10403413.15,imps,shopping
22/09/2023,22/09/2023,IMPS/DR/270524252003/UBER,TRANSFER TO 270524252003,1070.09,,10402343.06,imps,transport
22/09/2023,22/09/2023,UPI/DR/399677001048/STARBUCKS,TRANSFER TO 399677001048,863.98,,10401479.08,upi,others
22/09/2023,22/09/2023,NEFT/DR/766154239198/FLIPKART,TRANSFER TO 766154239198,6228.41,,10395250.67,neft,shopping
22/09/2023,22/09/2023,POS/DR/157406860029/BIGBAZAAR,TRANSFER TO 157406860029,1560.99,,10393689.68,pos,others
22/09/2023,22/09/2023,POS/DR/445758441944/IRCTC,TRANSFER TO 445758441944,1358.59,,10392331.09,pos,others
22/09/2023,22/09/2023,IMPS/DR/313128020548/AMAZON,TRANSFER TO 313128020548,3681.65,,10388649.44,imps,shopping
22/09/2023,22/09/2023,UPI/DR/630232807112/UBER,TRANSFER TO 630232807112,2356.37,,10386293.07,upi,transport
22/09/2023,22/09/2023,POS/DR/236266988642/SWIGGY,TRANSFER TO 236266988642,194.09,,10386098.98,pos,food
22/09/2023,22/09/2023,NEFT/DR/891336083222/STARBUCKS,TRANSFER TO 891336083222,1527.65,,10384571.33,neft,others
22/09/2023,22/09/2023,IMPS/DR/615864612186/JIO,TRANSFER TO 615864612186,982.65,,10383588.68,imps,others
22/09/2023,22/09/2023,NEFT/DR/231432531982/JIO,TRANSFER TO 231432531982,1406.74,,10382181.94,neft,others
22/09/2023,22/09/2023,NEFT/DR/147314168759/SWIGGY,TRANSFER TO 147314168759,325.6,,10381856.34,neft,food
22/09/2023,22/09/2023,POS/DR/510713913127/MYNTRA,TRANSFER TO 510713913127,563.93,,10381292.41,pos,shopping
22/09/2023,22/09/2023,POS/DR/388289742400/APOLLO,TRANSFER TO 388289742400,1507.23,,10379785.18,pos,others
22/09/2023,22/09/2023,UPI/DR/843799667984/FLIPKART,TRANSFER TO 843799667984,2220.64,,10377564.54,upi,shopping
22/09/2023,22/09/2023,IMPS/DR/542572698080/JIO,TRANSFER TO 542572698080,219.77,,10377344.77,imps,others
22/09/2023,22/09/2023,NEFT/DR/491506380023/UBER,TRANSFER TO 491506380023,826.64,,10376518.13,neft,transport
22/09/2023,22/09/2023,UPI/DR/323787072201/OLA,TRANSFER TO 323787072201,2037.19,,10374480.94,upi,transport
22/09/2023,22/09/2023,POS/DR/742669997691/JIO,TRANSFER TO 742669997691,720.15,,10373760.79,pos,others
22/09/2023,22/09/2023,POS/DR/610158883330/MYNTRA,TRANSFER TO 610158883330,828.29,,10372932.5,pos,shopping
22/09/2023,22/09/2023,NEFT/DR/597377628578/UBER,TRANSFER TO 597377628578,624.6,,10372307.9,neft,transport
22/09/2023,22/09/2023,UPI/DR/512058702798/OLA,TRANSFER TO 512058702798,5519.62,,10366788.28,upi,transport
22/09/2023,22/09/2023,UPI/DR/478205244503/APOLLO,TRANSFER TO 478205244503,11902.17,,10354886.11,upi,others
22/09/2023,22/09/2023,UPI/DR/948687228886/DMART,TRANSFER TO 948687228886,156.88,,10354729.23,upi,others
22/09/2023,22/09/2023,UPI/DR/906985388734/SWIGGY,TRANSFER TO 906985388734,1032.85,,10353696.38,upi,food
22/09/2023,22/09/2023,IMPS/DR/728594290814/UBER,TRANSFER TO 728594290814,5913.86,,10347782.52,imps,transport
22/09/2023,22/09/2023,UPI/DR/104021262954/APOLLO,TRANSFER TO 104021262954,1582.72,,10346199.8,upi,others
22/09/2023,22/09/2023,NEFT/DR/464898188467/ZOMATO,TRANSFER TO 464898188467,513.56,,10345686.24,neft,food
22/09/2023,22/09/2023,IMPS/DR/516640364225/UBER,TRANSFER TO 516640364225,4549.52,,10341136.72,imps,transport
23/09/2023,23/09/2023,POS/DR/628974668260/IRCTC,TRANSFER TO 628974668260,799.52,,10340337.2,pos,others
23/09/2023,23/09/2023,UPI/DR/740407287207/FLIPKART,TRANSFER TO 740407287207,6698.92,,10333638.28,upi,shopping
23/09/2023,23/09/2023,NEFT/DR/497684279682/STARBUCKS,TRANSFER TO 497684279682,2915.32,,10330722.96,neft,others
23/09/2023,23/09/2023,POS/DR/987084960540/OLA,TRANSFER TO 987084960540,6527.49,,10324195.47,pos,transport
23/09/2023,23/09/2023,IMPS/DR/652485332963/ZOMATO,TRANSFER TO 652485332963,795.52,,10323399.95,imps,food
23/09/2023,23/09/2023,IMPS/DR/275809386919/OLA,TRANSFER TO 275809386919,2622.93,,10320777.02,imps,transport
23/09/2023,23/09/2023,IMPS/DR/836700889009/DMART,TRANSFER TO 836700889009,4893.26,,10315883.76,imps,others
23/09/2023,23/09/2023,NEFT/DR/389117267872/OLA,TRANSFER TO 389117267872,246.68,,10315637.08,neft,transport
23/09/2023,23/09/2023,IMPS/DR/322707147990/APOLLO,TRANSFER TO 322707147990,1446.46,,10314190.62,imps,others
23/09/2023,23/09/2023,IMPS/DR/359281930330/MYNTRA,TRANSFER TO 359281930330,2885.58,,10311305.04,imps,shopping
23/09/2023,23/09/2023,UPI/DR/961051213688/JIO,TRANSFER TO 961051213688,437.24,,10310867.8,upi,others
23/09/2023,23/09/2023,POS/DR/675684625648/JIO,TRANSFER TO 675684625648,158.08,,10310709.72,pos,others
23/09/2023,23/09/2023,NEFT/DR/683272773591/OLA,TRANSFER TO 683272773591,698.01,,10310011.71,neft,transport
23/09/2023,23/09/2023,NEFT/DR/177164357751/MYNTRA,TRANSFER TO 177164357751,496.33,,10309515.38,neft,shopping
23/09/2023,23/09/2023,NEFT/DR/390949113739/OLA,TRANSFER TO 390949113739,293.55,,10309221.83,neft,transport
23/09/2023,23/09/2023,NEFT/DR/613821149260/BIGBAZAAR,TRANSFER TO 613821149260,368.98,,10308852.85,neft,others
23/09/2023,23/09/2023,POS/DR/330072465037/IRCTC,TRANSFER TO 330072465037,797.09,,10308055.76,pos,others
23/09/2023,23/09/2023,UPI/DR/378930639117/FLIPKART,TRANSFER TO 378930639117,1412.12,,10306643.64,upi,shopping
23/09/2023,23/09/2023,POS/DR/699295109816/MYNTRA,TRANSFER TO 699295109816,320.88,,10306322.76,pos,shopping
23/09/2023,23/09/2023,POS/DR/678974859797/ZOMATO,TRANSFER TO 678974859797,2993.07,,10303329.69,pos,food
23/09/2023,23/09/2023,NEFT/DR/496352146900/APOLLO,TRANSFER TO 496352146900,101.51,,10303228.18,neft,others
23/09/2023,23/09/2023,UPI/DR/488051488607/UBER,TRANSFER TO 488051488607,4554.48,,10298673.7,upi,transport
23/09/2023,23/09/2023,POS/DR/429119321089/APOLLO,TRANSFER TO 429119321089,3505.24,,10295168.46,pos,others
23/09/2023,23/09/2023,NEFT/DR/961334384856/SWIGGY,TRANSFER TO 961334384856,2384.79,,10292783.67,neft,food
23/09/2023,23/09/2023,NEFT/DR/864549483433/OLA,TRANSFER TO 864549483433,1110.51,,10291673.16,neft,transport
23/09/2023,23/09/2023,NEFT/DR/441601754511/BIGBAZAAR,TRANSFER TO 441601754511,456.7,,10291216.46,neft,others
23/09/2023,23/09/2023,IMPS/DR/246169568685/MYNTRA,TRANSFER TO 246169568685,5309.89,,10285906.57,imps,shopping
23/09/2023,23/09/2023,POS/DR/949578504127/ZOMATO,TRANSFER TO 949578504127,2055.38,,10283851.19,pos,food
23/09/2023,23/09/2023,NEFT/DR/685138291602/STARBUCKS,TRANSFER TO 685138291602,2701.13,,10281150.06,neft,others
23/09/2023,23/09/2023,NEFT/DR/299521794349/IRCTC,TRANSFER TO 299521794349,2290.04,,10278860.02,neft,others
23/09/2023,23/09/2023,IMPS/DR/379192729081/APOLLO,TRANSFER TO 379192729081,2691.89,,10276168.13,imps,others
23/09/2023,23/09/2023,IMPS/DR/211870680525/IRCTC,TRANSFER TO 211870680525,1651.89,,10274516.24,imps,others
23/09/2023,23/09/2023,POS/DR/482390953434/STARBUCKS,TRANSFER TO 482390953434,2592.28,,10271923.96,pos,others
23/09/2023,23/09/2023,POS/DR/656904873173/STARBUCKS,TRANSFER TO 656904873173,3265.73,,10268658.23,pos,others
23/09/2023,23/09/2023,POS/DR/482864283470/BIGBAZAAR,TRANSFER TO 482864283470,1445.6,,10267212.63,pos,others
23/09/2023,23/09/2023,UPI/DR/685673085072/FLIPKART,TRANSFER TO 685673085072,1759.47,,10265453.16,upi,shopping
23/09/2023,23/09/2023,UPI/DR/726251186699/IRCTC,TRANSFER TO 726251186699,225.12,,10265228.04,upi,others
23/09/2023,23/09/2023,POS/DR/386496187672/SWIGGY,TRANSFER TO 386496187672,1445.43,,10263782.61,pos,food
23/09/2023,23/09/2023,IMPS/DR/988321601078/IRCTC,TRANSFER TO 988321601078,1339.28,,10262443.33,imps,others
24/09/2023,24/09/2023,UPI/DR/578359253696/FLIPKART,TRANSFER TO 578359253696,4600.57,,10257842.76,upi,shopping
24/09/2023,24/09/2023,POS/DR/672764381779/SWIGGY,TRANSFER TO 672764381779,1977.01,,10255865.75,pos,food
24/09/2023,24/09/2023,IMPS/DR/441135182988/IRCTC,TRANSFER TO 441135182988,5804.82,,10250060.93,imps,others
24/09/2023,24/09/2023,UPI/DR/608728036692/UBER,TRANSFER TO 608728036692,2973.73,,10247087.2,upi,transport
24/09/2023,24/09/2023,NEFT/DR/667010767871/JIO,TRANSFER TO 667010767871,852.69,,10246234.51,neft,others
24/09/2023,24/09/2023,IMPS/DR/310696220906/STARBUCKS,TRANSFER TO 310696220906,1675.7,,10244558.81,imps,others
24/09/2023,24/09/2023,NEFT/DR/510696819439/APOLLO,TRANSFER TO 510696819439,1321.61,,10243237.2,neft,others
24/09/2023,24/09/2023,NEFT/DR/698711908514/IRCTC,TRANSFER TO 698711908514,1000.63,,10242236.57,neft,others
24/09/2023,24/09/2023,POS/DR/749266553276/IRCTC,TRANSFER TO 749266553276,5264.8,,10236971.77,pos,others
24/09/2023,24/09/2023,UPI/DR/542920999957/STARBUCKS,TRANSFER TO 542920999957,4025.94,,10232945.83,upi,others
24/09/2023,24/09/2023,IMPS/DR/151118102188/DMART,TRANSFER TO 151118102188,6560.24,,10226385.59,imps,others
24/09/2023,24/09/2023,UPI/DR/764781027084/FLIPKART,TRANSFER TO 764781027084,1967.74,,10224417.85,upi,shopping
24/09/2023,24/09/2023,UPI/DR/821674739281/DMART,TRANSFER TO 821674739281,730.42,,10223687.43,upi,others
24/09/2023,24/09/2023,UPI/DR/337307478440/ZOMATO,TRANSFER TO 337307478440,123.8,,10223563.63,upi,food
24/09/2023,24/09/2023,NEFT/DR/868104760770/AMAZON,TRANSFER TO 868104760770,2208.34,,10221355.29,neft,shopping
